Supplementary Data 1. Growth inhibition data against A. baumannii for model training,,,,
SMILES,Name,Rep 1,Rep 2,Mean
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@]3(C(=O)N(C)c4c(Br)cc(C)cc43)[C@H]2C)cc1,BRD-K44496223,1.249698847,1.205508738,1.227603792
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,BRD-K44510578,0.983233685,0.93782062,0.960527153
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@@H]1CN(C)S(=O)(=O)c1ccccc1F,BRD-K44511230,1.15723692,1.065331152,1.111284036
CC(=O)NCCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCC[N+](C)(C)C)[C@@H](c3ccc(O)cc3)N2C1=O,BRD-K44553043,1.06604505,1.007177752,1.036611401
NCC[C@H]1CC[C@H](NC(=O)C2CC2)[C@H](CO)O1,BRD-K44572245,1.00666486,1.093466669,1.050065765
COCCCNC(=O)[C@@]1(Sc2ccc(C)cc2)CC(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccc(CO)cc1,BRD-K44575141,1.010956867,0.949575679,0.980266273
NCCc1ccc(C(=O)c2ccccc2)cc1,BRD-K44612135,1.075644688,0.96924244,1.022443564
NC(=O)CN1C(=O)C(=O)c2cc(Cl)ccc21,BRD-K44613376,1.044073849,0.88970033,0.966887089
c1nc(N2CCOCC2)nc(N2CCOCC2)n1,BRD-K44642920,1.041182832,0.957320298,0.999251565
Cn1c(=O)c(C(=O)NCCO)c(O)c2ccccc21,BRD-K44652242,1.135559278,0.894833008,1.015196143
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCc3ccc(OC)cc3)O[C@H]1CO2,BRD-K44718372,1.015499875,1.047291984,1.031395929
O=C(O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1,BRD-K44763902,1.016293453,0.782378069,0.899335761
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2O[C@@H]1CN(C)C(=O)CN(C)C,BRD-K44769508,0.98586072,1.05178415,1.018822435
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCc4ccccn4)O[C@H](CO)[C@H]2O3)cc1,BRD-K44777226,1.042527222,1.04219334,1.042360281
O=C(C[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCc1ccc(Cl)c(Cl)c1,BRD-K44801029,0.750965957,1.048992931,0.899979444
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1cccc(F)c1,BRD-K44833533,0.915296528,1.040059288,0.977677908
C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)N[C@@H](COC(=O)[C@H](CC=C)Cc1ccc(F)cc1)Cc1c[nH]c2ccccc12,BRD-K44863728,1.045925648,1.269344837,1.157635242
CC(C)NC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCCCN(C)C)O[C@H]1CO,BRD-K44864058,1.008489549,1.06294702,1.035718285
Cc1ccc(CNS(=O)(=O)N(C)C)cc1,BRD-K44891661,0.801892287,1.022529476,0.912210881
Cn1cnc(CCNC(=O)C[C@H]2CC[C@@H]3[C@H](COC[C@H](O)CN3C(=O)C3CC3)O2)c1,BRD-K44905730,1.067705049,1.146055421,1.106880235
O=C(C[C@@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCCN1CCOCC1,BRD-K44908610,1.025117422,1.004819014,1.014968218
COc1ccccc1CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(F)cc2)O1,BRD-K44925462,1.233602455,0.914426829,1.074014642
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2)O1)NCc1ccc2c(c1)OCO2,BRD-K44929770,1.025247097,1.008663339,1.016955218
CO[C@@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,BRD-K44993940,0.806716423,0.824515512,0.815615968
Cc1cc2c(cc1C)N=C(C(F)(F)F)CC(c1cccs1)=N2,BRD-K45012248,1.072128614,0.771535702,0.921832158
Cc1ccc(S[C@]2(C(=O)NCC(C)C)CC(=O)N(Cc3ccccc3)[C@@H]2c2ccc(CO)cc2)cc1,BRD-K45036363,0.797935992,0.908691743,0.853313868
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4=CCCCC4)ccc31)[C@H](C(=O)NC[C@H](O)c1ccccc1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,BRD-K45060948,1.238640481,0.819795761,1.029218121
O=C(C[C@@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NC1CCCCC1,BRD-K45076286,0.989363963,1.137384038,1.063374
N=C(N)NS(=O)(=O)c1ccc(N)cc1,BRD-K45086103,1.000348947,0.781495978,0.890922463
COCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@H]1C,BRD-K45105133,1.135706121,1.354483305,1.245094713
CCNC(=O)C[C@@H]1C=C[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,BRD-K45113488,0.969135105,1.152177485,1.060656295
CN(C)CC(=O)N[C@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,BRD-K45127859,1.225231125,1.132938511,1.179084818
CCc1c(C)[nH]c2c(C#N)cnn2c1=O,BRD-K45131196,1.079464266,1.039644862,1.059554564
COCCOC(=O)N1C(=O)[C@@]2(c3ccccc31)[C@H](c1ccc(OCCO)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCc2cc(OC)c(OC)cc2C1,BRD-K45146665,0.930955095,0.88601276,0.908483927
COc1ccc(C#Cc2cnc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)CN(C)C)O3)cc1,BRD-K45192802,1.189339631,0.826199045,1.007769338
COCC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@H]1C,BRD-K45209315,1.002541091,1.000996474,1.001768782
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NC4CCC4)CC[C@@H]32)c1,BRD-K45232695,0.852789194,0.958339232,0.905564213
CCNc1nc(OCCO)nc(N(C)C)n1,BRD-K45244698,1.088261969,1.111255705,1.099758837
Cc1cc(C(=O)O)cc(S(N)(=O)=O)c1,BRD-K45252241,0.899209032,1.25718729,1.078198161
O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,BRD-K45270227,1.257033455,0.976031305,1.11653238
CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,BRD-K45336346,0.873187801,0.945154693,0.909171247
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccn(OCc4ccc(F)cc4)c3=O)cc2)n1,BRD-K45346599,0.935475362,1.060775023,0.998125193
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N[C@@H](CC(C)C)C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,BRD-K45353197,1.245409994,1.099465655,1.172437824
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cccc(F)c2)Oc2cc(-c3cncnc3)ccc2S1(=O)=O,BRD-K45400577,0.987311088,1.020080721,1.003695905
O=c1nc(NCCN2CCOCC2)cn[nH]1,BRD-K45404247,0.874155122,1.11850939,0.996332256
O=S(=O)(NCC[C@@H]1CC[C@H](NS(=O)(=O)c2cccc(Cl)c2)[C@H](CO)O1)c1cccc(F)c1,BRD-K45419214,0.904515779,1.063145199,0.983830489
CC(C)NC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCCCN(C)C)O[C@@H]1CO,BRD-K45428339,0.8773922,1.122401336,0.999896768
Cc1c(C)c(C)c(CSc2ccccc2N)c(C)c1C,BRD-K45442859,1.010228504,0.968183228,0.989205866
COc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NCc4ccc(Cl)c(Cl)c4)CC[C@@H]32)cc1,BRD-K45452536,0.864857819,1.093508675,0.979183247
CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCCN3CCCCC3)O[C@H]1CO2,BRD-K45467361,0.91793648,1.087480364,1.002708422
COC(=O)CCc1c(C)[nH]c(=S)[nH]c1=O,BRD-K45471681,1.071937612,1.134137178,1.103037395
Cc1ccc(S(=O)(=O)c2c[nH]c(=O)[nH]2)cc1,BRD-K45490545,1.004433893,0.888887338,0.946660615
C=C1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H](C)C(=O)O[C@@H]2[C@H]2C(=C)[C@@H](O)C[C@@H]12,BRD-K45497141,1.011661864,1.101454043,1.056557954
CCN([NH2+][O-])c1ccc(O)c(O)c1,BRD-K45509957,0.936566651,1.083104866,1.009835758
C[C@H]1[C@H]([Si](C)(C)F)[C@@H](CCO)O[C@]12C(=O)N(Cc1cccc(N(C=O)c3ccccc3)c1)c1ccccc12,BRD-K45522542,0.987393872,0.808413495,0.897903683
CCN(CC)C(=O)N1CCN(C)CC1,BRD-K45542189,1.04930546,0.994220538,1.021762999
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@@H]1CN(C)Cc1ccc(F)cc1,BRD-K45568341,1.297653177,1.316522063,1.30708762
O=C(N[C@@H]1CC[C@H](CCNS(=O)(=O)c2ccc(F)cc2)O[C@H]1CO)C1CC1,BRD-K45577860,1.090172041,1.009744328,1.049958185
c1ccc(-c2nc(C34CC5CC(CC(C5)C3)C4)cs2)cc1,BRD-K45583961,0.724265437,1.060903881,0.892584659
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(C(=O)Cc1cccnc1)[C@@H](C)CO2,BRD-K45591070,1.035848189,0.892172335,0.964010262
NNc1ccc2c(N)[nH]nc2c1,BRD-K45600953,0.99098054,0.869484974,0.930232757
C=CCn1cnc2c1c(=O)[nH]c(=O)n2C,BRD-K45611578,1.138834517,1.093617903,1.11622621
O=C(O)CCc1nnc2ccc(Cl)nn12,BRD-K45619323,0.918731015,1.108779287,1.013755151
C[C@H]1OC(=O)c2c(O)ccc(O)c2[C@H]1O,BRD-K45626588,0.897164082,1.122942304,1.010053193
NCC[C@@H]1CC[C@H](NC(=O)C2CCCC2)[C@H](CO)O1,BRD-K45631201,1.172362219,0.922569407,1.047465813
CN(C)Cc1cn(CC[C@@H]2CC[C@H](NC(=O)Cc3cccnc3)[C@H](CO)O2)nn1,BRD-K45682001,1.05874649,1.025983311,1.0423649
Cn1sc(=O)n(Cc2ccccc2)c1=O,BRD-K45685959,0.123629468,0.436138615,0.279884041
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)C(=O)Cc1ccncc1,BRD-K45696868,0.979292021,0.956895539,0.96809378
CC(C)C(=O)NCc1nnnn1-c1ccccc1,BRD-K45751767,1.026840084,0.851108797,0.93897444
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@H](C)N(Cc2cccc(F)c2)C[C@@H]1C,BRD-K45796009,0.803124417,0.918926392,0.861025404
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccccc43)[C@@H](C(=O)NC[C@H](O)c3ccccc3)[C@H]12,BRD-K45832406,0.93289483,0.993697476,0.963296153
COC(=O)C(CC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)N2CCc3cc(OC)c(OC)cc3C2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccc(O)cc1)C(=O)OC,BRD-K45900856,0.750771979,0.903783402,0.827277691
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,BRD-K45910527,1.120834245,1.02002789,1.070431067
CCNC(=O)C[C@H]1C=C[C@H](NC(=O)C2CCOCC2)[C@H](CO)O1,BRD-K45912022,1.091534953,1.188427269,1.139981111
CCOC(=O)c1cnn2c(N)c(C#N)cnc12,BRD-K45936253,0.939362443,1.067034867,1.003198655
COC(=O)CCCCCCC(=O)NN,BRD-K45960092,0.909669651,1.021112818,0.965391235
COc1ccc(NC(=O)N[C@@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,BRD-K46008933,1.012010386,0.998434525,1.005222456
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2F)Oc2cc(C#CCN(C)C)ccc2S1(=O)=O,BRD-K46010162,1.108870627,0.940267338,1.024568983
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)N4CCN(c5ccccc5)CC4)CC[C@@H]32)c1,BRD-K46017740,0.844078259,0.97521115,0.909644704
C[N+](C)(C)CCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCc3ccc(F)cc3)[C@@H](c3cccc(OCCO)c3)N2C1=O,BRD-K46029519,0.984456423,0.866957011,0.925706717
C=c1[nH]/c(=C\c2ccc(F)cc2)c(=O)o1,BRD-K46068837,1.021583559,0.796908375,0.909245967
CCOC(=O)N(C)C[C@H]1OCc2cnnn2CCCC(=O)N([C@@H](C)CO)C[C@@H]1C,BRD-K46078820,1.095768769,1.133772037,1.114770403
O=C(NC1CC1)c1n[nH]c(=O)c2ccccc12,BRD-K46092446,1.129045596,1.033021154,1.081033375
CN(C)Cc1cn(CC[C@H]2CC[C@H](NC(=O)Cc3cccnc3)[C@@H](CO)O2)nn1,BRD-K46096244,0.905323385,0.974306787,0.939815086
CN1CCN(C(=O)C[C@H]2CC[C@@H]3[C@H](COC[C@@H](O)CN3S(=O)(=O)c3cccc(Cl)c3)O2)CC1,BRD-K46108617,1.010885066,1.143570445,1.077227756
CCCNC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H]1C,BRD-K46119458,0.724564481,1.221058211,0.972811346
COCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)c3ccc(OC)cc3)ccc2OC[C@@H]1C,BRD-K46149000,0.992557033,1.008681239,1.000619136
O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1,BRD-K46161579,1.148372105,0.83983314,0.994102622
COc1ccc(OCCC(=O)NN)cc1,BRD-K46189435,0.986874462,1.033928298,1.01040138
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,BRD-K46213558,0.808715061,0.672024596,0.740369829
CN(C)C(=O)C[C@@H]1C=C[C@H](NC(=O)C2CC2)[C@@H](CO)O1,BRD-K46242355,0.987928864,0.869528997,0.92872893
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)c(OC)c1,BRD-K46337260,0.96744479,0.756033679,0.861739235
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)COC)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K46361523,0.912149788,0.761832825,0.836991306
CC(C)NC(=O)N[C@H]1C=C[C@@H](CC(=O)NCCN2CCCC2)O[C@@H]1CO,BRD-K46363727,0.702382579,1.369697722,1.03604015
COc1ccc(-c2c(C)oc3ccc(Cl)cc23)cc1,BRD-K46369637,1.016239249,1.141680036,1.078959642
Cc1cccc(NC(=O)C(=O)NCCCO)c1,BRD-K46377227,0.925950421,1.043647379,0.9847989
COc1nn(C)cc1-c1n[nH]c(=S)n1C,BRD-K46394939,1.077489528,0.88068287,0.979086199
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NCCN1CCCC1,BRD-K46469574,1.095010823,0.871099207,0.983055015
CC(C)(C)[C@H]1COC(=O)[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC=CC[C@@H](CC(=O)N[C@H](CO)Cc2ccccc2)C(=O)N1,BRD-K46488010,1.028248732,1.106405375,1.067327054
CCCc1cc(=O)n2ncnc2[nH]1,BRD-K46489110,1.17999424,1.361007435,1.270500837
COc1ccccc1CNC(=O)C[C@@H]1C[C@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@H]2[C@H](CO)O1,BRD-K46498981,0.997028879,0.968883884,0.982956382
Cc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]32)c1,BRD-K46516259,0.944164096,1.044069951,0.994117023
O=S(=O)(NCC[C@H]1CC[C@@H](NS(=O)(=O)c2cccc(Cl)c2)[C@@H](CO)O1)c1cccc(F)c1,BRD-K46541614,0.93114332,1.007181491,0.969162406
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCCCC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K46551256,0.977804703,0.981076978,0.979440841
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCN)[C@H](c3cccc(OCCO)c3)N2C1=O,BRD-K46565805,1.024440226,1.120684468,1.072562347
O=C(O)c1ccc(Nc2cn[nH]c(=O)n2)cc1O,BRD-K46574303,1.043317369,1.03499251,1.039154939
Cc1nc(CSCc2ccc(Cl)cc2Cl)cs1,BRD-K46658710,1.036349971,0.855829553,0.946089762
ON/C=N\c1nonc1-c1cccnc1,BRD-K46663134,1.021121707,1.321296364,1.171209036
CCn1c(=S)[nH]c2ccccc21,BRD-K46675315,0.987330416,1.039965925,1.013648171
Nc1nnnn1CC(=O)OCC(=O)Nc1ccccc1,BRD-K46676141,1.051594393,0.686785452,0.869189923
NC(=O)NCC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)Nc2nc3ccccc3s2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccccc1OCCO,BRD-K46685880,0.963258576,0.962432177,0.962845377
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@@H]1CN(C)C(=O)Nc1cccc(F)c1,BRD-K46727448,0.952135442,0.980652064,0.966393753
CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1,BRD-K46748091,1.043530455,1.008078038,1.025804247
CCc1cccc(C(C)C)c1NC(=O)Nc1ccccc1,BRD-K46753924,1.200691411,0.986377149,1.09353428
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccncc3)cc2O[C@H]1CN(C)C(=O)C1CCC1,BRD-K46756754,1.035693267,0.991970039,1.013831653
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCOCC3)cc2OC[C@@H](C)N(Cc2cccnc2)C[C@H]1C,BRD-K46786779,1.10831766,1.450163041,1.279240351
C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)/C=N/NC(=O)c1ccc(C(=O)NO)cc1,BRD-K46817275,1.032894383,1.141967447,1.087430915
NC(=O)NCC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)N2CCN(c3ncccn3)CC2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccccc1OCCO,BRD-K46845227,1.326280703,1.368111563,1.347196133
CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@@H](CC(=O)N[C@H](CO)Cc2ccccc2)C(=O)N[C@@H](C(C)(C)C)COC1=O,BRD-K46849129,0.824823599,0.920020106,0.872421852
COc1nn(C)cc1C(=O)Nc1ccon1,BRD-K46853118,0.935931427,0.979911884,0.957921656
COC(=O)CC1(N)CCCCC1,BRD-K46858132,0.999891905,0.995960402,0.997926154
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#C[C@@H](C)O)cc2O[C@H]1CN(C)C(=O)C1CCCCC1,BRD-K46861591,1.058841145,0.944994579,1.001917862
O=c1/c(=C\c2ccc(F)cc2)sc2n1CCN=2,BRD-K46891755,0.976620551,0.890168133,0.933394342
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccncc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,BRD-K46902570,1.088291952,0.953144483,1.020718218
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,BRD-K46904124,1.076926017,0.79712137,0.937023694
C/C=C/C(=O)c1cc(Cl)ccc1O,BRD-K46908740,0.834415036,1.047779405,0.94109722
CCCNC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,BRD-K46913557,1.005504689,1.301126475,1.153315582
COc1ccc([Si](C)(C)[C@H]2[C@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@@]3(C(=O)N(c4ccccc4)c4ccccc43)[C@@H]2C)cc1,BRD-K46935740,1.098331696,1.25214528,1.175238488
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)C(=O)Cc1ccncc1,BRD-K46936109,1.041524835,0.902635588,0.972080212
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](CO)C=C[C@H]12,BRD-K46936327,0.956021729,0.897205195,0.926613462
Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(C3Cc4ccccc4C3)[C@@H]2c2ccc(CO)cc2I)cc1,BRD-K46943556,0.686323977,1.058035066,0.872179522
CN(C)C(=O)C[C@@H]1CC[C@H](NC(=O)C2CC2)[C@H](CO)O1,BRD-K46946345,0.879085135,0.931000903,0.905043019
COc1ccc(C#Cc2ccc3c(c2)[C@]2(C(=O)N3)[C@H](C(=O)N3CCc4cc(OC)c(OC)cc4C3)[C@H]3C(=O)O[C@H](c4ccccc4)[C@H](c4ccccc4)N3[C@@H]2c2ccc(OCCO)cc2)cc1,BRD-K46956073,1.200814209,1.415656571,1.30823539
O=C(C[C@H]1C=C[C@@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,BRD-K46961012,0.950692942,1.017796826,0.984244884
O=C(Cc1ccccn1)NCC[C@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1,BRD-K46977052,0.930347439,0.952852347,0.941599893
Cc1nn(CC(=O)O)c(=O)c2cccn12,BRD-K46996112,1.025528849,1.201187308,1.113358078
O=C(O)CCCN=C1NC(=O)CC(=O)N1,BRD-K46999120,0.948206777,1.050554687,0.999380732
COC(=O)[C@@]1(Cc2ccccc2N=[N+]=[N-])N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1CN=[N+]=[N-],BRD-K47000762,0.978344429,1.103948825,1.041146627
O=C(O)CSc1ncnc2nc[nH]c12,BRD-K47000887,0.928671522,1.005616615,0.967144068
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCN(c2ccccc2)CC1,BRD-K47006377,0.910379244,1.053046983,0.981713113
CC(C)C(=O)Nc1cccc(Cl)c1,BRD-K47026845,0.88053616,0.874876643,0.877706401
COc1ccc(S(=O)(=O)N[C@@H]2C=C[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)cc1,BRD-K47028833,0.921977086,0.947727253,0.934852169
C(=N/c1nnc2nc[nH]n12)\c1ccco1,BRD-K47030430,1.127308881,1.208390344,1.167849612
Nn1c(=S)[nH]c2cc(C(=O)O)ccc2c1=O,BRD-K47055223,1.101263436,0.7182565,0.909759968
C(=N/c1ccccc1)\c1ccc(Oc2ccccc2)cc1,BRD-K47055739,1.169146774,1.122677985,1.145912379
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)NCCCCCC(=O)NO)cc2)[C@]12C(=O)Nc1ccccc12,BRD-K47093574,0.910191754,0.974326553,0.942259153
COc1ccccc1CCCCN,BRD-K47121555,0.743558462,0.861923233,0.802740847
O=S(=O)(NCC[C@H]1CC[C@@H](NS(=O)(=O)c2ccccc2Cl)[C@@H](CO)O1)c1ccc(Cl)cc1,BRD-K47165178,1.000407814,0.822213128,0.911310471
COc1ccc(COC[C@]23N=C4SCc5ccccc5CN4[C@H](c4ccccc4O2)[C@H]3COC(=O)NCCCCCC(=O)NO)cc1,BRD-K47206496,0.90504133,0.874597679,0.889819504
Cn1nc2c(c1N)CCC2,BRD-K47221575,0.8448682,1.001542855,0.923205527
COc1cc(N)ccc1N1CCCS1(=O)=O,BRD-K47234214,0.981876369,0.941902349,0.961889359
C=CC[C@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)NCCOC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C,BRD-K47247155,0.582716105,0.878640439,0.730678272
O=C1CCC(=O)N1CNc1ccccn1,BRD-K47252325,1.042759982,0.918886994,0.980823488
O=S(=O)(NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2cccc(Cl)c2)[C@H](CO)O1)c1cccc(F)c1,BRD-K47282491,1.029906945,0.943471537,0.986689241
O/N=C/c1ccc2ccccc2c1,BRD-K47334967,0.831311232,0.792487747,0.81189949
CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)O)O[C@H]1CO,BRD-K47338154,1.03892907,0.823483755,0.931206413
c1ccc(-c2nc3ccccc3o2)nc1,BRD-K47341603,0.795741407,1.006167318,0.900954363
CC1(C)CC(/C=C/c2ccccc2)=Nc2ccccc2N1,BRD-K47386241,1.028208462,0.759527897,0.89386818
O=C(C[n+]1ccc(/C=N/O)cc1)N1CCCCC1,BRD-K47417217,0.956609922,1.115115813,1.035862867
CO[C@H](CCO)[C@H](O)c1ccc(O)c(F)c1,BRD-K47426806,1.222720031,0.849424429,1.03607223
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3F)ccc2OC[C@@H](C)N(Cc2ccccc2C(=O)O)C[C@H]1C,BRD-K47460333,0.965264653,1.020922809,0.993093731
c1ccc2c(c1)[nH]c1cnccc12,BRD-K47467075,0.917730068,0.663655531,0.7906928
